Words=50000, iteration=5000
Iteration,	MergeTime,	QSTime
1720,	0.0825336,	0.0647848
1721,	0.0803614,	0.0648748
1722,	0.078863,	0.0642665
1723,	0.0788655,	0.0637033
1724,	0.0787665,	0.0662355
1725,	0.0787229,	0.0648199
1726,	0.07913,	0.0644046
1727,	0.0789708,	0.0659123
1728,	0.0790408,	0.0691517
1729,	0.0789863,	0.0654948
1730,	0.0801633,	0.0658327
1731,	0.0793237,	0.0656577
1732,	0.079601,	0.066512
1733,	0.0791976,	0.0630475
1734,	0.0789857,	0.0666372
1735,	0.07898,	0.0647558
1736,	0.0790256,	0.065136
1737,	0.0828013,	0.0646875
1738,	0.0790651,	0.065323
1739,	0.0803103,	0.0653235
1740,	0.0791558,	0.0650674
1741,	0.0823543,	0.0655725
1742,	0.07909,	0.0649095
1743,	0.0793018,	0.0670007
1744,	0.0788253,	0.064001
1745,	0.0791972,	0.0673452
1746,	0.079038,	0.0651434
1747,	0.0791988,	0.0645607
1748,	0.079979,	0.0648779
1749,	0.0787693,	0.067325
1750,	0.0787861,	0.0647583
1751,	0.0786959,	0.0642373
1752,	0.0785848,	0.0661314
1753,	0.0786779,	0.0643047
1754,	0.0807508,	0.0650654
1755,	0.0786939,	0.0655679
1756,	0.0789238,	0.0653056
1757,	0.0801133,	0.0658943
1758,	0.0826657,	0.0654566
1759,	0.0794046,	0.0660128
1760,	0.0791915,	0.0653662
1761,	0.0790266,	0.0660015
1762,	0.0816436,	0.0641805
1763,	0.0794864,	0.0643359
1764,	0.0791611,	0.0637048
1765,	0.0791733,	0.0644645
1766,	0.0801492,	0.0671131
1767,	0.0794257,	0.0650594
1768,	0.0786147,	0.0644331
1769,	0.0789214,	0.0647886
1770,	0.0787918,	0.0682705
1771,	0.0792543,	0.0648989
1772,	0.078649,	0.0675193
1773,	0.0793501,	0.0685305
1774,	0.0792052,	0.0680947
1775,	0.0823171,	0.0686343
1776,	0.0792018,	0.0680346
1777,	0.0795488,	0.0687088
1778,	0.078884,	0.0653621
1779,	0.0829726,	0.0660464
1780,	0.0786035,	0.0654356
1781,	0.0782788,	0.0652213
1782,	0.0782559,	0.0656866
1783,	0.0813079,	0.0656303
1784,	0.0790661,	0.0649051
1785,	0.0790928,	0.0646689
1786,	0.0792464,	0.0649885
1787,	0.0792399,	0.0675901
1788,	0.0798734,	0.0652152
1789,	0.0787393,	0.0632228
1790,	0.0792321,	0.0643379
1791,	0.0790435,	0.066329
1792,	0.0788832,	0.0643858
1793,	0.078598,	0.0638527
1794,	0.0790156,	0.0649649
1795,	0.0791184,	0.0637087
1796,	0.0820623,	0.0643046
1797,	0.0796287,	0.0639821
1798,	0.0788303,	0.0644113
1799,	0.0791073,	0.0638261
1800,	0.082564,	0.0648587
1801,	0.0793034,	0.0635066
1802,	0.0789988,	0.063558
1803,	0.0791948,	0.0639345
1804,	0.0790342,	0.0656456
1805,	0.0792813,	0.06406
1806,	0.0790864,	0.0643986
1807,	0.0788135,	0.063375
1808,	0.0788795,	0.0665709
1809,	0.0791349,	0.0641733
1810,	0.078909,	0.0635834
1811,	0.0793964,	0.0642447
1812,	0.0788691,	0.0656527
1813,	0.0809147,	0.0661099
1814,	0.0791286,	0.0653161
1815,	0.0790562,	0.0664286
1816,	0.0791123,	0.0655455
1817,	0.082732,	0.0656149
1818,	0.0794015,	0.0657713
1819,	0.0793666,	0.0651936
1820,	0.0792581,	0.0658787
1821,	0.0827322,	0.0655304
1822,	0.0791826,	0.0656821
1823,	0.0796167,	0.0650862
1824,	0.0802525,	0.0652321
1825,	0.079336,	0.0683472
1826,	0.0790486,	0.0649254
1827,	0.0793045,	0.065614
1828,	0.0790443,	0.0654205
1829,	0.0791365,	0.0684236
1830,	0.079053,	0.0646658
1831,	0.078938,	0.0654386
1832,	0.0791111,	0.0647567
1833,	0.0804687,	0.0656856
1834,	0.0796256,	0.0666934
1835,	0.0788679,	0.0673094
1836,	0.0785234,	0.0667661
1837,	0.0791537,	0.0684476
1838,	0.0819239,	0.0666551
1839,	0.0788824,	0.0652025
1840,	0.0788378,	0.0653542
1841,	0.07899,	0.0648486
1842,	0.0832001,	0.0653
1843,	0.0790043,	0.0648882
1844,	0.0790695,	0.0652108
1845,	0.0790689,	0.0676162
1846,	0.0788923,	0.0701151
1847,	0.0788466,	0.0652159
1848,	0.0788752,	0.0659299
1849,	0.0788701,	0.0655691
1850,	0.0787249,	0.0687797
1851,	0.0800925,	0.0647653
1852,	0.079059,	0.0645931
1853,	0.0792709,	0.0651404
1854,	0.0790088,	0.0644645
1855,	0.0802982,	0.0663931
1856,	0.0791775,	0.0650179
1857,	0.0794437,	0.0656026
1858,	0.0791181,	0.0649806
1859,	0.0827266,	0.065723
1860,	0.0805845,	0.0651851
1861,	0.0796187,	0.0656802
1862,	0.0793012,	0.0678704
1863,	0.0825403,	0.067878
1864,	0.0787983,	0.0689797
1865,	0.0792465,	0.0682669
1866,	0.0791022,	0.0674647
1867,	0.079185,	0.0660686
1868,	0.079006,	0.0650406
1869,	0.0800095,	0.0644595
1870,	0.0788487,	0.0649206
1871,	0.0791846,	0.0674649
1872,	0.0787631,	0.0649827
1873,	0.0786966,	0.0665223
1874,	0.0788471,	0.065485
1875,	0.0787881,	0.0653757
1876,	0.0798523,	0.0656437
1877,	0.0787902,	0.0651731
1878,	0.0798213,	0.0656183
1879,	0.0789479,	0.0661613
1880,	0.0824515,	0.0665066
1881,	0.0790206,	0.0658818
1882,	0.0791668,	0.0678193
1883,	0.0790578,	0.0660291
1884,	0.0825656,	0.066182
1885,	0.0793736,	0.0648286
1886,	0.0792207,	0.0652567
1887,	0.0796974,	0.0649194
1888,	0.0791159,	0.0675345
1889,	0.0793487,	0.0648494
1890,	0.0792018,	0.0672777
1891,	0.0789253,	0.0674545
1892,	0.0788627,	0.0703557
1893,	0.078826,	0.0667348
1894,	0.0789393,	0.0672218
1895,	0.0784502,	0.0647828
1896,	0.0789212,	0.0672641
1897,	0.0792826,	0.0653485
1898,	0.079109,	0.0657282
1899,	0.0792496,	0.0652831
1900,	0.0798343,	0.0661609
1901,	0.082466,	0.0633179
1902,	0.0786012,	0.0636467
1903,	0.0789732,	0.0634131
1904,	0.0786776,	0.0639211
1905,	0.0820072,	0.063338
1906,	0.0784601,	0.066454
1907,	0.0792101,	0.0663808
1908,	0.0979565,	0.0795833
1909,	0.0983888,	0.0693086
1910,	0.0800963,	0.0668665
1911,	0.0804694,	0.0671086
1912,	0.0798209,	0.0670296
1913,	0.0827794,	0.0647475
1914,	0.0793388,	0.0648164
1915,	0.0794509,	0.0641191
1916,	0.0790892,	0.0644911
1917,	0.0791773,	0.067143
1918,	0.0790808,	0.0653919
1919,	0.0792873,	0.0664056
1920,	0.0793863,	0.0652554
1921,	0.079376,	0.068962
1922,	0.0797892,	0.0657481
1923,	0.0793067,	0.0646172
1924,	0.0789648,	0.063963
1925,	0.0788166,	0.0652854
1926,	0.0790761,	0.0641077
1927,	0.0791841,	0.0647088
1928,	0.0792296,	0.0640099
1929,	0.079091,	0.0656604
1930,	0.082145,	0.0656528
1931,	0.0801333,	0.0652481
1932,	0.0789427,	0.0654622
1933,	0.0789825,	0.0652132
1934,	0.0824798,	0.0664988
1935,	0.0791754,	0.0662496
1936,	0.0792276,	0.0659757
1937,	0.0788923,	0.0658173
1938,	0.0790457,	0.0677794
1939,	0.0789405,	0.0655898
1940,	0.0801176,	0.0648748
1941,	0.0787957,	0.0643784
1942,	0.0789942,	0.0673529
1943,	0.0791699,	0.0647361
1944,	0.0791476,	0.0648889
1945,	0.0791154,	0.0657643
1946,	0.0786933,	0.0656942
1947,	0.0792341,	0.0658462
1948,	0.0786615,	0.0654438
1949,	0.080375,	0.0659807
1950,	0.07874,	0.0653742
1951,	0.0820621,	0.0651762
1952,	0.0788205,	0.064962
1953,	0.0791771,	0.0654469
1954,	0.0789293,	0.0650225
1955,	0.0823571,	0.0648683
1956,	0.0788796,	0.0661978
1957,	0.0792224,	0.0661061
1958,	0.0802849,	0.0658422
1959,	0.0792134,	0.0682869
1960,	0.0788536,	0.0659142
1961,	0.0789434,	0.0663681
1962,	0.0789378,	0.0663776
1963,	0.0790879,	0.0684935
1964,	0.0789319,	0.0652885
1965,	0.0791327,	0.0650626
1966,	0.079128,	0.0652984
1967,	0.0803335,	0.0653004
1968,	0.0789481,	0.0677184
1969,	0.0789715,	0.0674557
1970,	0.0793039,	0.0672712
1971,	0.0792642,	0.0692605
1972,	0.0822916,	0.0672751
1973,	0.0789707,	0.0643578
1974,	0.0789097,	0.0633844
1975,	0.0790476,	0.0639768
1976,	0.0835804,	0.0634241
1977,	0.0791175,	0.0639663
1978,	0.0789632,	0.0634617
1979,	0.0789548,	0.0658126
1980,	0.0790296,	0.0691229
1981,	0.0789405,	0.0651967
1982,	0.0788557,	0.065592
1983,	0.0789286,	0.0650196
1984,	0.0790795,	0.0680024
1985,	0.080199,	0.0639056
1986,	0.0789778,	0.0645214
1987,	0.0789608,	0.0639857
1988,	0.0787791,	0.0646458
1989,	0.0799947,	0.0653159
1990,	0.0789473,	0.0663672
1991,	0.0793263,	0.0654963
1992,	0.0789592,	0.0655158
1993,	0.0823634,	0.0660928
1994,	0.080174,	0.0655776
1995,	0.0792438,	0.0659514
1996,	0.0788066,	0.0648754
1997,	0.0828006,	0.0646393
1998,	0.0791921,	0.0655936
1999,	0.0794046,	0.0646284
2000,	0.0789946,	0.0642327
2001,	0.0790675,	0.0674326
2002,	0.0794926,	0.0651789
2003,	0.0807272,	0.0645525
2004,	0.0792471,	0.06499
2005,	0.0789348,	0.0674913
2006,	0.0792678,	0.0650362
2007,	0.0789866,	0.066112
2008,	0.0788236,	0.0655853
2009,	0.079142,	0.0647962
2010,	0.0808171,	0.0652211
2011,	0.0788983,	0.0647897
2012,	0.0798243,	0.063997
2013,	0.0790414,	0.0647151
2014,	0.0823414,	0.0644093
2015,	0.0789615,	0.0649996
2016,	0.0792011,	0.0657405
2017,	0.0794798,	0.0649663
2018,	0.0808185,	0.0643618
2019,	0.0790034,	0.0646013
2020,	0.0790708,	0.0642878
2021,	0.080217,	0.0648222
2022,	0.0791102,	0.0671913
2023,	0.0791187,	0.064762
2024,	0.0788403,	0.0661256
2025,	0.0794325,	0.0680415
2026,	0.079091,	0.0687495
2027,	0.0793745,	0.0665754
2028,	0.0792439,	0.0659332
2029,	0.0792361,	0.0659685
2030,	0.0801073,	0.0647779
2031,	0.0813299,	0.0651833
2032,	0.0789708,	0.0647591
2033,	0.0792417,	0.065415
2034,	0.0792561,	0.0656617
2035,	0.082645,	0.0656491
2036,	0.0788917,	0.0658528
2037,	0.079119,	0.0650083
2038,	0.0787234,	0.0658261
2039,	0.081793,	0.0654536
2040,	0.0790715,	0.0637483
2041,	0.0792357,	0.0642086
2042,	0.0789954,	0.0646527
2043,	0.0788066,	0.0675295
2044,	0.079036,	0.0648022
2045,	0.0791323,	0.0644003
2046,	0.0787499,	0.0644643
2047,	0.0787903,	0.0664707
2048,	0.0792247,	0.0646382
2049,	0.078759,	0.0640934
2050,	0.078734,	0.0644679
2051,	0.0786197,	0.0641499
2052,	0.0819013,	0.0657115
2053,	0.0790864,	0.0655317
2054,	0.0812827,	0.0662367
2055,	0.0792453,	0.0657145
2056,	0.0818749,	0.0691578
2057,	0.0794467,	0.0646131
2058,	0.0815046,	0.0654469
2059,	0.0787339,	0.0644703
2060,	0.0812408,	0.0685351
2061,	0.080554,	0.0647277
2062,	0.08126,	0.0654557
2063,	0.0788253,	0.0663255
2064,	0.0818493,	0.069452
2065,	0.0795948,	0.0678577
2066,	0.0819887,	0.0670532
2067,	0.0796392,	0.0664157
2068,	0.0820931,	0.066988
2069,	0.0793999,	0.0658133
2070,	0.0824087,	0.0650672
2071,	0.0796647,	0.0651094
2072,	0.0807376,	0.065393
2073,	0.0814109,	0.0655286
2074,	0.0799758,	0.0684754
2075,	0.0801523,	0.066415
2076,	0.0802163,	0.0672086
2077,	0.0878939,	0.0667491
2078,	0.0811383,	0.0663129
2079,	0.0893145,	0.0672289
2080,	0.0789547,	0.0663076
2081,	0.0826912,	0.0666429
2082,	0.0789826,	0.0660914
2083,	0.0801787,	0.0668451
2084,	0.0791733,	0.0661589
2085,	0.0837119,	0.065238
2086,	0.0789209,	0.0650068
2087,	0.0790707,	0.0652771
2088,	0.0791233,	0.0649416
2089,	0.0790936,	0.0650346
2090,	0.0788437,	0.0652139
2091,	0.0790631,	0.0653035
2092,	0.0806512,	0.0657858
2093,	0.0788817,	0.068306
2094,	0.0789296,	0.0658022
2095,	0.0787131,	0.0657316
2096,	0.0788847,	0.0658058
2097,	0.0790102,	0.0652171
2098,	0.0788206,	0.0643639
2099,	0.0789617,	0.0652221
2100,	0.0787839,	0.0642636
2101,	0.0803126,	0.0646144
2102,	0.0823,	0.0648102
2103,	0.0792998,	0.064342
2104,	0.0793024,	0.0648059
2105,	0.0789615,	0.065021
2106,	0.0826768,	0.0650968
2107,	0.0791364,	0.0645473
2108,	0.0789233,	0.0654414
2109,	0.0790646,	0.0641355
2110,	0.0801245,	0.0679218
2111,	0.078754,	0.0642992
2112,	0.0788747,	0.0646603
2113,	0.0788749,	0.0658059
2114,	0.0788169,	0.0694664
2115,	0.079667,	0.0661724
2116,	0.0790343,	0.0656087
2117,	0.0793913,	0.0662229
2118,	0.0791774,	0.0648834
2119,	0.0812858,	0.0655873
2120,	0.0790621,	0.06514
2121,	0.0790081,	0.0655142
2122,	0.0790554,	0.0653335
2123,	0.0824686,	0.06684
2124,	0.0791663,	0.0644758
2125,	0.0790742,	0.0650929
2126,	0.0790573,	0.0650842
2127,	0.0824607,	0.0648684
2128,	0.0801317,	0.0649429
2129,	0.0789371,	0.0666198
2130,	0.0793023,	0.0668709
2131,	0.0789586,	0.0699255
2132,	0.0790213,	0.0679929
2133,	0.0792244,	0.0670928
2134,	0.0791791,	0.0667236
2135,	0.0790054,	0.0682498
2136,	0.0790405,	0.0648824
2137,	0.0802905,	0.0644117
2138,	0.0790747,	0.0652077
2139,	0.07897,	0.0650504
2140,	0.0790011,	0.0635627
2141,	0.0788034,	0.0643069
2142,	0.0789657,	0.0636251
2143,	0.0793186,	0.0629119
2144,	0.0824427,	0.0633807
2145,	0.0789615,	0.0630012
2146,	0.0801862,	0.0652147
2147,	0.0793383,	0.064665
2148,	0.0811301,	0.0652215
2149,	0.0792253,	0.0654481
2150,	0.0789915,	0.0660479
2151,	0.0792767,	0.0656539
2152,	0.0788031,	0.0706593
2153,	0.0790199,	0.0668957
2154,	0.0791849,	0.0674848
2155,	0.0799081,	0.0669732
2156,	0.0789166,	0.0703948
2157,	0.0788559,	0.0635736
2158,	0.0791384,	0.0643288
2159,	0.079123,	0.0651464
2160,	0.079075,	0.0640368
2161,	0.0811264,	0.0637159
2162,	0.079149,	0.064136
2163,	0.0789486,	0.064365
2164,	0.0799721,	0.0649095
2165,	0.0824434,	0.0648459
2166,	0.079151,	0.0650334
2167,	0.0791547,	0.0643628
2168,	0.0789711,	0.0663441
2169,	0.0806373,	0.0676144
2170,	0.0788389,	0.0675871
2171,	0.0792518,	0.0668524
2172,	0.0788678,	0.0674765
2173,	0.0798654,	0.0702516
2174,	0.0789826,	0.0649358
2175,	0.0791457,	0.0639964
2176,	0.0790496,	0.0640931
2177,	0.0790698,	0.068442
2178,	0.0789016,	0.0642325
2179,	0.0791761,	0.0645763
2180,	0.0790317,	0.0639907
2181,	0.0789691,	0.0645835
2182,	0.0826335,	0.0642481
2183,	0.0791571,	0.0644944
2184,	0.0783574,	0.0642258
2185,	0.078974,	0.0652109
2186,	0.0821243,	0.0667659
2187,	0.079124,	0.0656033
2188,	0.0787628,	0.0660524
2189,	0.0792444,	0.0656314
2190,	0.0803438,	0.0666187
2191,	0.0787821,	0.0653649
2192,	0.0787579,	0.0658623
2193,	0.0789242,	0.0656758
2194,	0.0789106,	0.069571
2195,	0.0792756,	0.0658406
2196,	0.0788651,	0.0654808
2197,	0.0790091,	0.0652137
2198,	0.0791257,	0.0676528
2199,	0.0789318,	0.0656107
2200,	0.0793052,	0.0651647
2201,	0.0792897,	0.0657295
2202,	0.0788213,	0.0647039
2203,	0.081488,	0.0649539
2204,	0.0801017,	0.0648011
2205,	0.0793525,	0.0651152
2206,	0.0792163,	0.0644796
2207,	0.0827423,	0.0651706
2208,	0.0790641,	0.0669728
2209,	0.0791377,	0.0666798
2210,	0.078901,	0.0666606
2211,	0.081636,	0.0665686
2212,	0.0790399,	0.0667777
2213,	0.0799809,	0.0653063
2214,	0.0781513,	0.0652953
2215,	0.0783601,	0.0683341
2216,	0.0786727,	0.0658239
2217,	0.0784051,	0.0660613
2218,	0.0784251,	0.0658589
2219,	0.0779235,	0.0680971
2220,	0.0789982,	0.0649313
2221,	0.0792699,	0.065156
2222,	0.0801908,	0.065581
2223,	0.0790676,	0.0649442
2224,	0.0822476,	0.064342
2225,	0.0788856,	0.064346
2226,	0.0803934,	0.064667
2227,	0.0791066,	0.064242
2228,	0.0829362,	0.0638032
2229,	0.0788746,	0.0643357
2230,	0.0793072,	0.0637827
2231,	0.0798654,	0.0651727
2232,	0.0791897,	0.0653802
2233,	0.0793212,	0.0650942
2234,	0.0790292,	0.0645325
2235,	0.0789193,	0.0659431
2236,	0.078746,	0.0671645
2237,	0.0797048,	0.0641614
2238,	0.0790393,	0.0648089
2239,	0.0792927,	0.0642641
2240,	0.0802365,	0.0657272
2241,	0.0789584,	0.0663615
2242,	0.0786613,	0.0662133
2243,	0.0784225,	0.0655744
2244,	0.0789743,	0.0672083
2245,	0.0817349,	0.0656936
2246,	0.0790169,	0.0659573
2247,	0.0786283,	0.0659123
2248,	0.0792639,	0.0652539
2249,	0.0833099,	0.0656913
2250,	0.079551,	0.0660203
2251,	0.0791756,	0.0654523
2252,	0.0792343,	0.0661424
2253,	0.0789645,	0.0675433
2254,	0.079289,	0.065753
2255,	0.0789866,	0.0651336
2256,	0.07903,	0.0656647
2257,	0.079085,	0.0685597
2258,	0.0802275,	0.0660024
2259,	0.078666,	0.0658117
2260,	0.079355,	0.0663776
2261,	0.0790239,	0.0673248
2262,	0.0790919,	0.0675977
2263,	0.0786847,	0.0660243
2264,	0.0792752,	0.0682095
2265,	0.0789584,	0.0681008
2266,	0.0823704,	0.0675743
2267,	0.0800041,	0.0680311
2268,	0.07916,	0.0675747
2269,	0.0789542,	0.064824
2270,	0.082453,	0.0640222
2271,	0.0786915,	0.0655809
2272,	0.0789915,	0.0647872
2273,	0.0789233,	0.0641878
2274,	0.080385,	0.0651906
2275,	0.0789401,	0.0647753
2276,	0.080183,	0.0651014
2277,	0.0789504,	0.0646628
2278,	0.0792073,	0.0687889
2279,	0.0788707,	0.0647092
2280,	0.079343,	0.0659742
2281,	0.078257,	0.0640948
2282,	0.0777893,	0.0658767
2283,	0.0782051,	0.0643662
2284,	0.0783014,	0.0645912
2285,	0.0791652,	0.0639768
2286,	0.0779718,	0.0643904
2287,	0.082012,	0.0647919
2288,	0.0786467,	0.0651183
2289,	0.0787455,	0.0659863
2290,	0.078676,	0.0652318
2291,	0.0819211,	0.0648859
2292,	0.0785856,	0.0651953
2293,	0.0791289,	0.0644133
2294,	0.0800773,	0.0659079
2295,	0.0793884,	0.0679565
2296,	0.0794197,	0.0645542
2297,	0.0791711,	0.0666149
2298,	0.0791638,	0.0671732
2299,	0.0794068,	0.0695153
2300,	0.0790767,	0.0659117
2301,	0.0793853,	0.06646
2302,	0.0791074,	0.0660234
2303,	0.080395,	0.0648047
2304,	0.078987,	0.0645348
2305,	0.0786701,	0.0638479
2306,	0.078713,	0.0646995
2307,	0.0787856,	0.0651376
2308,	0.0818674,	0.0644217
2309,	0.0791252,	0.0637483
2310,	0.0790502,	0.0644318
2311,	0.0791508,	0.0637563
2312,	0.0824313,	0.0647035
2313,	0.0790566,	0.0638587
2314,	0.0790795,	0.0648385
2315,	0.0788241,	0.0650016
2316,	0.0783443,	0.069798
2317,	0.0790506,	0.0666076
2318,	0.078423,	0.0653251
2319,	0.0786894,	0.065303
2320,	0.0782382,	0.0680542
2321,	0.0799675,	0.0662598
2322,	0.0790535,	0.0661631
2323,	0.0789857,	0.0658843
2324,	0.0789739,	0.0661961
2325,	0.0820452,	0.0677376
2326,	0.0793753,	0.0671402
2327,	0.0791237,	0.0664758
2328,	0.0790488,	0.0669823
2329,	0.0828235,	0.0666319
2330,	0.07979,	0.0669405
2331,	0.0793027,	0.0646857
2332,	0.0788138,	0.0649819
2333,	0.0814674,	0.0649183
2334,	0.0786135,	0.0659797
2335,	0.0788819,	0.0646361
2336,	0.0787172,	0.064744
2337,	0.0787659,	0.0678841
2338,	0.079004,	0.0649753
2339,	0.079198,	0.0643554
2340,	0.0791219,	0.0646851
2341,	0.0789233,	0.0674015
2342,	0.078762,	0.0648558
2343,	0.0791668,	0.0647857
2344,	0.0790267,	0.0647747
2345,	0.0789515,	0.0643127
2346,	0.0818876,	0.0648802
2347,	0.0791823,	0.0641201
2348,	0.0794838,	0.0644269
2349,	0.0788817,	0.0637765
2350,	0.0824309,	0.0644782
2351,	0.0788275,	0.0640626
2352,	0.0788545,	0.0652601
2353,	0.0789967,	0.0646083
2354,	0.0794208,	0.0665949
2355,	0.0793677,	0.0645213
2356,	0.079305,	0.0652493
2357,	0.0797876,	0.0646378
2358,	0.0794513,	0.0683339
2359,	0.0790798,	0.0649766
2360,	0.0788865,	0.0656436
2361,	0.0788601,	0.0658105
2362,	0.0789849,	0.0663795
2363,	0.0792975,	0.0649741
2364,	0.0789819,	0.0646091
2365,	0.0789222,	0.0635064
2366,	0.0793055,	0.0639439
2367,	0.0821852,	0.0631714
2368,	0.0789082,	0.0639824
2369,	0.0787573,	0.0635162
2370,	0.0790656,	0.0665442
2371,	0.082256,	0.0649508
2372,	0.0789811,	0.0653784
2373,	0.0792174,	0.0648947
2374,	0.0790946,	0.0654745
2375,	0.0799887,	0.0680847
2376,	0.0791201,	0.0645572
2377,	0.0790197,	0.0642187
2378,	0.0790454,	0.0639581
2379,	0.0792023,	0.0680036
2380,	0.0790364,	0.0640485
2381,	0.0791676,	0.0675428
2382,	0.0789002,	0.0669319
2383,	0.0792232,	0.0678065
2384,	0.081342,	0.0669599
2385,	0.0793735,	0.0674997
2386,	0.0791367,	0.0669941
2387,	0.0790763,	0.0655319
2388,	0.0835523,	0.0654349
2389,	0.0792495,	0.0658402
2390,	0.0791414,	0.0651529
2391,	0.0791476,	0.0657313
2392,	0.082482,	0.065733
2393,	0.0790549,	0.0644704
2394,	0.0787912,	0.063649
2395,	0.0789978,	0.0642937
2396,	0.0788124,	0.0668826
2397,	0.0803109,	0.0647415
2398,	0.0788053,	0.0658374
2399,	0.079518,	0.0666089
2400,	0.0791515,	0.0687734
2401,	0.0792089,	0.0673712
2402,	0.0792107,	0.0658405
2403,	0.0794552,	0.0664991
2404,	0.0788741,	0.0680587
2405,	0.079503,	0.0673657
2406,	0.0802906,	0.0678985
2407,	0.0790815,	0.0674554
2408,	0.0791319,	0.0682295
2409,	0.0823249,	0.0635311
2410,	0.0791066,	0.0650943
2411,	0.0786626,	0.0634094
2412,	0.0790449,	0.0639352
2413,	0.0825012,	0.0635734
2414,	0.0792033,	0.0638272
2415,	0.0799174,	0.0647888
2416,	0.0789457,	0.064796
2417,	0.0792388,	0.0677988
2418,	0.0792804,	0.0648441
2419,	0.0793186,	0.066436
2420,	0.0790406,	0.0655758
2421,	0.0786067,	0.0685578
2422,	0.07847,	0.0655542
2423,	0.078577,	0.0649949
2424,	0.0796915,	0.0655783
2425,	0.0785316,	0.0650243
2426,	0.079405,	0.0645247
2427,	0.0789683,	0.0642629
2428,	0.0787118,	0.0658815
2429,	0.0790506,	0.0642166
2430,	0.0822285,	0.064867
2431,	0.0791413,	0.0646876
2432,	0.078679,	0.0647285
2433,	0.0804,	0.0653105
2434,	0.0810737,	0.0650444
2435,	0.079196,	0.0653407
2436,	0.0790454,	0.0648463
2437,	0.079242,	0.0662158
2438,	0.0791708,	0.0682761
2439,	0.0791758,	0.064973
2440,	0.0792845,	0.0648751
2441,	0.0795155,	0.0641577
2442,	0.0802074,	0.0678017
2443,	0.079183,	0.0663104
2444,	0.0786252,	0.0666987
2445,	0.079164,	0.0660525
2446,	0.0788421,	0.0679884
2447,	0.0807687,	0.066199
2448,	0.0788437,	0.0676133
2449,	0.0785291,	0.065623
2450,	0.0783928,	0.0657123
2451,	0.0828525,	0.0660057
2452,	0.0785568,	0.0656514
2453,	0.0789825,	0.0658894
2454,	0.0785303,	0.0635899
2455,	0.0804342,	0.0665496
2456,	0.0790523,	0.0646048
2457,	0.0789643,	0.0640997
2458,	0.0788896,	0.0647839
2459,	0.0791575,	0.0672814
2460,	0.079897,	0.0654981
2461,	0.0783964,	0.0646041
2462,	0.0787373,	0.0646938
2463,	0.0790303,	0.0665284
2464,	0.0786897,	0.0659817
2465,	0.0787237,	0.0658228
2466,	0.0788709,	0.0663889
2467,	0.0792829,	0.0659441
2468,	0.0822393,	0.0662067
2469,	0.0804374,	0.0656949
2470,	0.079035,	0.0663989
2471,	0.0791804,	0.0653559
2472,	0.082322,	0.0657229
2473,	0.0788282,	0.0665733
2474,	0.0786808,	0.0658201
2475,	0.0789428,	0.0654933
2476,	0.0787364,	0.066286
2477,	0.0788013,	0.0649221
2478,	0.0796476,	0.0653498
2479,	0.0789092,	0.0648437
2480,	0.0788667,	0.0686758
2481,	0.07925,	0.0647564
2482,	0.0786702,	0.0671297
2483,	0.0792781,	0.0660018
2484,	0.0791653,	0.0675826
2485,	0.078907,	0.0661577
2486,	0.0792285,	0.0665696
2487,	0.080097,	0.0663107
2488,	0.0790146,	0.0649343
2489,	0.0819067,	0.0650378
2490,	0.0789692,	0.0650381
2491,	0.0790987,	0.0659443
2492,	0.0788914,	0.065005
2493,	0.0824843,	0.0651443
2494,	0.07884,	0.0651642
2495,	0.0789005,	0.0657664
2496,	0.079564,	0.0650226
2497,	0.0791271,	0.0673104
2498,	0.07902,	0.0651322
2499,	0.0789536,	0.0644402
2500,	0.0787923,	0.0643542
2501,	0.0789486,	0.0675365
2502,	0.0786276,	0.0639137
2503,	0.0792428,	0.0644641
2504,	0.0788666,	0.0648973
2505,	0.0800943,	0.0653386
2506,	0.0792312,	0.0650201
2507,	0.0789664,	0.0644286
2508,	0.0789378,	0.0649521
2509,	0.0789781,	0.0654063
2510,	0.082241,	0.0651459
2511,	0.0790903,	0.0645195
2512,	0.0790954,	0.0645745
2513,	0.0792245,	0.0652349
2514,	0.0830294,	0.0649191
2515,	0.0793024,	0.0650712
2516,	0.0789221,	0.0648596
2517,	0.0788403,	0.0642527
2518,	0.0793253,	0.0674135
2519,	0.0790764,	0.0645941
2520,	0.0786642,	0.0642042
2521,	0.0792593,	0.0650181
2522,	0.0789396,	0.0675884
2523,	0.0793559,	0.0643939
2524,	0.078934,	0.0648871
2525,	0.0788137,	0.0646558
2526,	0.0790929,	0.0649095
2527,	0.0818143,	0.0643056
2528,	0.0790077,	0.0643036
2529,	0.0788044,	0.0637874
2530,	0.0789549,	0.06442
2531,	0.0823576,	0.0637673
2532,	0.0799167,	0.0648323
2533,	0.0788923,	0.0648391
2534,	0.0795314,	0.0651562
2535,	0.0790667,	0.0655164
2536,	0.0789803,	0.0659167
2537,	0.0790591,	0.0647065
2538,	0.0790237,	0.0651685
2539,	0.0791965,	0.0685418
2540,	0.0788918,	0.0655304
2541,	0.0794051,	0.0658947
2542,	0.0791402,	0.0652941
2543,	0.0792802,	0.0684979
2544,	0.0787432,	0.0659753
2545,	0.0793615,	0.065968
2546,	0.0789242,	0.0653488
2547,	0.078862,	0.0658206
2548,	0.0817633,	0.0655621
2549,	0.079022,	0.06453
2550,	0.0791528,	0.064521
